release_idx,release_time,exec_time_s,period_s,deadline_s,finish_time,deadline_abs,missed_deadline,note
88,944967.119604600,0.000689300,0.030000000,0.030000000,944967.120293900,944967.149604600,0,sent:SLOW_DOWN
89,944967.154149400,0.000421600,0.030000000,0.030000000,944967.154571000,944967.184149400,0,
90,944967.182649700,0.001446700,0.030000000,0.030000000,944967.184096400,944967.212649700,0,sent:MOVE_LEFT
91,944967.213453400,0.000414100,0.030000000,0.030000000,944967.213867500,944967.243453400,0,sent:SLOW_DOWN
92,944967.242892700,0.001151400,0.030000000,0.030000000,944967.244044100,944967.272892700,0,
93,944967.274270800,0.000843700,0.030000000,0.030000000,944967.275114500,944967.304270800,0,sent:SLOW_DOWN
94,944967.303136900,0.000674800,0.030000000,0.030000000,944967.303811700,944967.333136900,0,
95,944967.335105200,0.000591400,0.030000000,0.030000000,944967.335696600,944967.365105200,0,sent:MOVE_LEFT
96,944967.365769100,0.000668400,0.030000000,0.030000000,944967.366437500,944967.395769100,0,
97,944967.396051000,0.001605700,0.030000000,0.030000000,944967.397656700,944967.426051000,0,sent:SLOW_DOWN
98,944967.426772000,0.000994200,0.030000000,0.030000000,944967.427766200,944967.456772000,0,sent:SLOW_DOWN
99,944967.458432000,0.000660600,0.030000000,0.030000000,944967.459092600,944967.488432000,0,
100,944967.488667900,0.000542900,0.030000000,0.030000000,944967.489210800,944967.518667900,0,sent:SLOW_DOWN
101,944967.520104200,0.000514600,0.030000000,0.030000000,944967.520618800,944967.550104200,0,
102,944967.552480600,0.000611200,0.030000000,0.030000000,944967.553091800,944967.582480600,0,sent:MOVE_LEFT
103,944967.584412700,0.000569400,0.030000000,0.030000000,944967.584982100,944967.614412700,0,sent:HOLD
104,944967.598558000,0.000429300,0.030000000,0.030000000,944967.598987300,944967.628558000,0,
105,944967.630152700,0.000477800,0.030000000,0.030000000,944967.630630500,944967.660152700,0,sent:HOLD
106,944967.667768200,0.000443900,0.030000000,0.030000000,944967.668212100,944967.697768200,0,
107,944967.696422800,0.000455500,0.030000000,0.030000000,944967.696878300,944967.726422800,0,sent:HOLD
108,944967.724220100,0.000546900,0.030000000,0.030000000,944967.724767000,944967.754220100,0,sent:HOLD
109,944967.754484200,0.000559600,0.030000000,0.030000000,944967.755043800,944967.784484200,0,
110,944967.785092800,0.000597700,0.030000000,0.030000000,944967.785690500,944967.815092800,0,sent:HOLD
111,944967.816293100,0.000937000,0.030000000,0.030000000,944967.817230100,944967.846293100,0,
112,944967.847572100,0.000530200,0.030000000,0.030000000,944967.848102300,944967.877572100,0,sent:HOLD
113,944967.878465200,0.000503100,0.030000000,0.030000000,944967.878968300,944967.908465200,0,sent:HOLD
114,944967.909716300,0.000417900,0.030000000,0.030000000,944967.910134200,944967.939716300,0,
115,944967.940485100,0.000622400,0.030000000,0.030000000,944967.941107500,944967.970485100,0,sent:HOLD
116,944967.974150400,0.000621600,0.030000000,0.030000000,944967.974772000,944968.004150400,0,sent:HOLD
117,944968.003373100,0.000426900,0.030000000,0.030000000,944968.003800000,944968.033373100,0,
118,944968.032621700,0.001351300,0.030000000,0.030000000,944968.033973000,944968.062621700,0,sent:HOLD
119,944968.048455200,0.000443500,0.030000000,0.030000000,944968.048898700,944968.078455200,0,
120,944968.097324100,0.000482800,0.030000000,0.030000000,944968.097806900,944968.127324100,0,sent:HOLD
121,944968.123849900,0.000497800,0.030000000,0.030000000,944968.124347700,944968.153849900,0,sent:HOLD
122,944968.139727100,0.000410100,0.030000000,0.030000000,944968.140137200,944968.169727100,0,
123,944968.170779500,0.000881100,0.030000000,0.030000000,944968.171660600,944968.200779500,0,sent:HOLD
124,944968.202698700,0.000662900,0.030000000,0.030000000,944968.203361600,944968.232698700,0,
125,944968.234624200,0.000489200,0.030000000,0.030000000,944968.235113400,944968.264624200,0,sent:HOLD
126,944968.264747400,0.001748400,0.030000000,0.030000000,944968.266495800,944968.294747400,0,
127,944968.296127500,0.000467200,0.030000000,0.030000000,944968.296594700,944968.326127500,0,sent:HOLD
128,944968.326454900,0.000620400,0.030000000,0.030000000,944968.327075300,944968.356454900,0,sent:HOLD
129,944968.357107100,0.000419800,0.030000000,0.030000000,944968.357526900,944968.387107100,0,
130,944968.387389300,0.001105700,0.030000000,0.030000000,944968.388495000,944968.417389300,0,sent:HOLD
131,944968.419004400,0.000644200,0.030000000,0.030000000,944968.419648600,944968.449004400,0,
132,944968.452307400,0.000467100,0.030000000,0.030000000,944968.452774500,944968.482307400,0,sent:HOLD
133,944968.479949800,0.000474300,0.030000000,0.030000000,944968.480424100,944968.509949800,0,sent:HOLD
134,944968.511246600,0.000436800,0.030000000,0.030000000,944968.511683400,944968.541246600,0,
135,944968.542230100,0.000458600,0.030000000,0.030000000,944968.542688700,944968.572230100,0,sent:HOLD
136,944968.573634400,0.000465400,0.030000000,0.030000000,944968.574099800,944968.603634400,0,sent:HOLD
137,944968.589019500,0.000402100,0.030000000,0.030000000,944968.589421600,944968.619019500,0,
138,944968.622436100,0.000485200,0.030000000,0.030000000,944968.622921300,944968.652436100,0,sent:HOLD
139,944968.651914300,0.000453800,0.030000000,0.030000000,944968.652368100,944968.681914300,0,
140,944968.684888900,0.000467400,0.030000000,0.030000000,944968.685356300,944968.714888900,0,sent:HOLD
141,944968.713346700,0.001157200,0.030000000,0.030000000,944968.714503900,944968.743346700,0,
142,944968.743728800,0.000530000,0.030000000,0.030000000,944968.744258800,944968.773728800,0,sent:HOLD
143,944968.775408600,0.000522600,0.030000000,0.030000000,944968.775931200,944968.805408600,0,sent:HOLD
144,944968.804201600,0.000454300,0.030000000,0.030000000,944968.804655900,944968.834201600,0,
145,944968.843598400,0.001106300,0.030000000,0.030000000,944968.844704700,944968.873598400,0,sent:HOLD
146,944968.869820800,0.000426100,0.030000000,0.030000000,944968.870246900,944968.899820800,0,
147,944968.897913000,0.001007700,0.030000000,0.030000000,944968.898920700,944968.927913000,0,sent:HOLD
148,944968.927162300,0.000595700,0.030000000,0.030000000,944968.927758000,944968.957162300,0,sent:HOLD
149,944968.958509200,0.000781500,0.030000000,0.030000000,944968.959290700,944968.988509200,0,
150,944968.991535800,0.000544600,0.030000000,0.030000000,944968.992080400,944969.021535800,0,sent:HOLD
151,944969.021017200,0.000466900,0.030000000,0.030000000,944969.021484100,944969.051017200,0,sent:HOLD
152,944969.052354600,0.000562200,0.030000000,0.030000000,944969.052916800,944969.082354600,0,
153,944969.081976000,0.002600200,0.030000000,0.030000000,944969.084576200,944969.111976000,0,sent:HOLD
154,944969.115463000,0.000515400,0.030000000,0.030000000,944969.115978400,944969.145463000,0,sent:HOLD
155,944969.128795400,0.000823900,0.030000000,0.030000000,944969.129619300,944969.158795400,0,
156,944969.159019200,0.000860900,0.030000000,0.030000000,944969.159880100,944969.189019200,0,
157,944969.192008500,0.000468800,0.030000000,0.030000000,944969.192477300,944969.222008500,0,sent:HOLD
158,944969.221171700,0.001917800,0.030000000,0.030000000,944969.223089500,944969.251171700,0,sent:HOLD
159,944969.251777300,0.000645800,0.030000000,0.030000000,944969.252423100,944969.281777300,0,
160,944969.282277600,0.000870900,0.030000000,0.030000000,944969.283148500,944969.312277600,0,sent:HOLD
161,944969.314527400,0.000636000,0.030000000,0.030000000,944969.315163400,944969.344527400,0,sent:HOLD
162,944969.346941100,0.000496300,0.030000000,0.030000000,944969.347437400,944969.376941100,0,
163,944969.377519800,0.001072500,0.030000000,0.030000000,944969.378592300,944969.407519800,0,sent:HOLD
164,944969.408515900,0.000530500,0.030000000,0.030000000,944969.409046400,944969.438515900,0,
165,944969.438755000,0.000488300,0.030000000,0.030000000,944969.439243300,944969.468755000,0,sent:HOLD
166,944969.471537900,0.001121200,0.030000000,0.030000000,944969.472659100,944969.501537900,0,sent:HOLD
167,944969.501317800,0.000847400,0.030000000,0.030000000,944969.502165200,944969.531317800,0,
